species_key	display_name	phylum	n_lcr	n_nterm	n_cterm	pct_nterm	pct_cterm	nterm_or	nterm_p	nterm_sig	cterm_or	cterm_p	cterm_sig	asymmetry_ratio	log_odds_asymmetry	low_conf_asymmetry
orchesella_cincta	Orchesella cincta	Collembola	1039	101	94	9.72	9.05	2.084	1.6e-05	True	1.925	0.00014	True	1.074	0.0715	False
ornithodoros_turicata_gca037126465v1rs	Ornithodoros turicata	Chelicerata	921	93	84	10.1	9.12	2.134	2.2e-05	True	1.907	0.000363	True	1.107	0.1012	False
orussus_abietinus_gca000612105v2	Orussus abietinus	Insecta	611	46	59	7.53	9.66	1.574	0.038102	True	2.066	0.00098	True	0.78	-0.2465	False
oryza_barthii	Oryza barthii	Viridiplantae	3533	753	184	21.31	5.21	5.165	0.0	True	1.048	0.353503	False	4.092	1.4071	False
oryza_brachyantha	Oryza brachyantha	Viridiplantae	4608	593	169	12.87	3.67	2.811	0.0	True	0.725	0.999266	False	3.509	1.2532	False
oryza_glaberrima	Oryza glaberrima	Viridiplantae	4461	883	238	19.79	5.34	4.689	0.0	True	1.071	0.252373	False	3.71	1.3095	False
oryza_glumipatula	Oryza glumipatula	Viridiplantae	4404	896	218	20.35	4.95	4.856	0.0	True	0.99	0.559406	False	4.11	1.4117	False
oryza_longistaminata	Oryza longistaminata	Viridiplantae	1856	366	117	19.72	6.3	4.707	0.0	True	1.289	0.043995	True	3.128	1.1376	False
oryza_meridionalis	Oryza meridionalis	Viridiplantae	3702	734	167	19.83	4.51	4.7	0.0	True	0.898	0.850897	False	4.395	1.4782	False
oryza_nivara	Oryza nivara	Viridiplantae	4383	909	216	20.74	4.93	4.974	0.0	True	0.985	0.578923	False	4.208	1.4353	False
oryza_punctata	Oryza punctata	Viridiplantae	3427	714	184	20.83	5.37	5.01	0.0	True	1.08	0.257473	False	3.88	1.3539	False
oryza_rufipogon	Oryza rufipogon	Viridiplantae	4409	921	238	20.89	5.4	5.027	0.0	True	1.086	0.208026	False	3.87	1.3516	False
oryza_sativa	Oryza sativa	Viridiplantae	3919	924	186	23.58	4.75	5.89	0.0	True	0.951	0.701154	False	4.968	1.6008	False
ostrea_edulis_gca947568905v1rs	Ostrea edulis	Mollusca	951	75	104	7.89	10.94	1.645	0.005716	True	2.359	1e-06	True	0.721	-0.3251	False
ostreococcus_lucimarinus	Ostreococcus lucimarinus	Chlorophyta	146	23	16	15.75	10.96	3.686	0.001725	True	2.426	0.041635	True	1.438	0.3536	False
owenia_fusiformis_gca903813345v2gb	Owenia fusiformis	Annelida	729	68	80	9.33	10.97	1.977	0.000769	True	2.369	1.3e-05	True	0.85	-0.1614	False
oxytricha_trifallax_gca_000711775	Oxytricha trifallax str. JRB310	Ciliophora	9	3	0	33.33	0.0	inf	0.123529	False		1.0	False		1.9459	True
panicum_hallii	Panicum hallii HAL2	Viridiplantae	2298	521	130	22.67	5.66	5.614	0.0	True	1.148	0.162723	False	4.008	1.3853	False
panonychus_citri_gca014898815v1rs	Panonychus citri	Chelicerata	1434	108	105	7.53	7.32	1.562	0.002702	True	1.516	0.005102	True	1.029	0.028	False
papaver_somniferum	Papaver somniferum	Viridiplantae	2300	411	147	17.87	6.39	4.134	0.0	True	1.297	0.024203	True	2.796	1.026	False
paracoccus_denitrificans_pd1222_gca_000203895	Paracoccus denitrificans PD1222	Bacteria	40	6	1	15.0	2.5	3.353	0.131663	False	0.487	0.879747	False	6.0	1.4663	True
paramacrobiotus_metropolitanus_gca019649055v1rs	Paramacrobiotus metropolitanus	Tardigrada	703	67	75	9.53	10.67	2.008	0.000684	True	2.276	4.8e-05	True	0.893	-0.112	False
paramecium_tetraurelia	Paramecium tetraurelia	Ciliophora	1011	83	143	8.21	14.14	1.717	0.00201	True	3.163	0.0	True	0.58	-0.5415	False
parasteatoda_tepidariorum_gca043381705v1rs	Parasteatoda tepidariorum	Chelicerata	535	53	71	9.91	13.27	2.148	0.001126	True	2.99	1e-06	True	0.746	-0.29	False
pasteurella_multocida_subsp_multocida_str_pm70_gca_000006825	Pasteurella multocida subsp. multocida str. Pm70	Bacteria	16	2	1	12.5	6.25	inf	0.258065	False	inf	0.516129	False	2.0	0.5108	True
patella_pellucida_gca917208275v1	Patella pellucida	Mollusca	606	53	56	8.75	9.24	1.837	0.006104	True	1.952	0.002512	True	0.946	-0.0546	False
patella_vulgata_gca932274485v2rs	Patella vulgata	Mollusca	640	57	91	8.91	14.22	1.858	0.00402	True	3.149	0.0	True	0.626	-0.4646	False
patiria_miniata_gca015706575v1	Patiria miniata	Echinodermata	1058	126	93	11.91	8.79	2.613	0.0	True	1.863	0.000275	True	1.355	0.3023	False
pecten_maximus_gca902652985v1rs	Pecten maximus	Mollusca	1026	78	115	7.6	11.21	1.571	0.009008	True	2.411	0.0	True	0.678	-0.3862	False
pectinophora_gossypiella_gca024362695v1rs	Pectinophora gossypiella	Insecta	626	62	69	9.9	11.02	2.106	0.000577	True	2.374	5e-05	True	0.899	-0.1062	False
pediculus_humanus	Pediculus humanus corporis	Insecta	1405	123	166	8.75	11.81	1.828	4.9e-05	True	2.553	0.0	True	0.741	-0.2988	False
penaeus_chinensis_gca019202785v2rs	Penaeus chinensis	Crustacea	1853	156	129	8.42	6.96	1.759	1.6e-05	True	1.431	0.006253	True	1.209	0.1894	False
penaeus_japonicus_gca017312705v1	Penaeus japonicus	Crustacea	2169	197	163	9.08	7.51	1.905	0.0	True	1.55	0.000345	True	1.209	0.1889	False
penaeus_monodon_gca015228065v1	Penaeus monodon	Crustacea	2008	160	139	7.97	6.92	1.651	7.4e-05	True	1.418	0.005624	True	1.151	0.1402	False
penaeus_vannamei_gca042767895v1rs	Penaeus vannamei	Crustacea	2009	203	164	10.1	8.16	2.145	0.0	True	1.696	2.9e-05	True	1.238	0.2128	False
perkinsela_sp_ccap_1560_4_gca_001235845	Perkinsela sp. CCAP 1560/4	Euglenozoa	35	3	5	8.57	14.29	3.094	0.317975	False	5.5	0.105613	False	0.6	-0.452	True
perkinsus_marinus_atcc_50983_gca_000006405	Perkinsus marinus ATCC 50983 str. PmCV4CB5 2B3 D4	Perkinsozoa	1042	120	109	11.52	10.46	2.475	0.0	True	2.222	2e-06	True	1.101	0.0957	False
peronospora_effusa_gca_003704535	Peronospora effusa	Oomycota	387	42	38	10.85	9.82	2.351	0.00158	True	2.103	0.006502	True	1.105	0.0988	False
phaeodactylum_tricornutum	Phaeodactylum tricornutum	Bacillariophyta	507	68	42	13.41	8.28	2.98	2e-06	True	1.738	0.021625	True	1.619	0.4773	False
phaseolus_vulgaris	Phaseolus vulgaris	Viridiplantae	1324	219	74	16.54	5.59	3.775	0.0	True	1.127	0.273223	False	2.959	1.0806	False
phlebotomus_argentipes_gca947086385v1rs	Phlebotomus argentipes	Insecta	519	46	51	8.86	9.83	1.918	0.006873	True	2.149	0.00138	True	0.902	-0.1021	False
phlebotomus_papatasi_gca024763615v2rs	Phlebotomus papatasi	Insecta	598	44	55	7.36	9.2	1.556	0.045817	True	1.984	0.002266	True	0.8	-0.2209	False
phlebotomus_perniciosus_gca918844115v2	Phlebotomus perniciosus	Insecta	158	11	9	6.96	5.7	1.603	0.238066	False	1.294	0.404332	False	1.222	0.1911	True
photinus_pyralis_gca008802855v1rs	Photinus pyralis	Insecta	221	21	23	9.5	10.41	1.995	0.049968	True	2.207	0.024882	True	0.913	-0.0889	False
physcomitrium_patens	Physcomitrium patens	Viridiplantae	1067	100	99	9.37	9.28	1.977	5.2e-05	True	1.955	7.1e-05	True	1.01	0.01	False
phytomonas_sp_isolate_hart1_gca_000982615	Phytomonas sp. isolate Hart1	Euglenozoa	383	17	31	4.44	8.09	0.887	0.698272	False	1.683	0.054438	False	0.548	-0.5878	False
phytophthora_cactorum_gca_003287315	Phytophthora cactorum str. 10300	Oomycota	795	98	80	12.33	10.06	2.722	0.0	True	2.166	6.2e-05	True	1.225	0.2018	False
phytophthora_infestans	Phytophthora infestans	Oomycota	567	60	54	10.58	9.52	2.274	0.000266	True	2.023	0.002008	True	1.111	0.1044	False
phytophthora_kernoviae	Phytophthora kernoviae	Oomycota	457	45	43	9.85	9.41	2.155	0.002524	True	2.049	0.004919	True	1.047	0.045	False
phytophthora_lateralis	Phytophthora lateralis	Oomycota	454	58	40	12.78	8.81	2.869	1.7e-05	True	1.893	0.012593	True	1.45	0.3677	False
phytophthora_megakarya_gca_002215365	Phytophthora megakarya str. zdho120	Oomycota	898	76	72	8.46	8.02	1.792	0.001657	True	1.69	0.004725	True	1.056	0.0537	False
phytophthora_palmivora_var_palmivora_gca_002911725	Phytophthora palmivora var. palmivora str. sbr112.9	Oomycota	648	71	53	10.96	8.18	2.365	4.2e-05	True	1.712	0.012392	True	1.34	0.29	False
phytophthora_parasitica	Phytophthora nicotianae P1569	Oomycota	764	88	76	11.52	9.95	2.484	2e-06	True	2.108	0.000145	True	1.158	0.1457	False
phytophthora_parasitica_gca_000509525	Phytophthora parasitica str. IAC_01/95	Oomycota	721	84	73	11.65	10.12	2.505	3e-06	True	2.14	0.000154	True	1.151	0.1395	False
phytophthora_ramorum	Phytophthora ramorum	Oomycota	711	104	67	14.63	9.42	3.304	0.0	True	2.006	0.000688	True	1.552	0.4371	False
phytophthora_sojae	Phytophthora sojae	Oomycota	1068	142	88	13.3	8.24	2.934	0.0	True	1.718	0.001493	True	1.614	0.4763	False
pinus_longaeva	Pinus longaeva	Viridiplantae	743	97	49	13.06	6.59	2.861	0.0	True	1.345	0.111966	False	1.98	0.6779	False
pistacia_vera	Pistacia vera	Viridiplantae	1473	289	80	19.62	5.43	4.678	0.0	True	1.101	0.310766	False	3.612	1.2799	False
pisum_sativum_gca964186695v1gb	Pisum sativum JI2822	Viridiplantae	1603	254	71	15.85	4.43	3.582	0.0	True	0.882	0.798834	False	3.577	1.2696	False
planoprotostelium_fungivorum_gca_003024175	Planoprotostelium fungivorum str. Jena	Amoebozoa	499	45	59	9.02	11.82	1.958	0.006191	True	2.648	4.1e-05	True	0.763	-0.2683	False
plasmodiophora_brassicae_gca_001049375	Plasmodiophora brassicae	Rhizaria	460	78	63	16.96	13.7	3.88	0.0	True	3.015	4e-06	True	1.238	0.2121	False
plasmodium_berghei	Plasmodium berghei	Apicomplexa	127	21	8	16.54	6.3	3.962	0.001959	True	1.345	0.398197	False	2.625	0.928	True
plasmodium_chabaudi	Plasmodium chabaudi	Apicomplexa	157	21	11	13.38	7.01	3.287	0.00472	True	1.604	0.238051	False	1.909	0.6257	False
plasmodium_coatneyi_gca_001680005	Plasmodium coatneyi	Apicomplexa	317	21	31	6.62	9.78	1.424	0.19829	False	2.175	0.010685	True	0.677	-0.3819	False
plasmodium_cynomolgi_strain_b_gca_000321355	Plasmodium cynomolgi strain B	Apicomplexa	281	12	20	4.27	7.12	0.848	0.729278	False	1.456	0.191211	False	0.6	-0.4947	False
plasmodium_falciparum	Plasmodium falciparum	Apicomplexa	397	27	14	6.8	3.53	1.448	0.145774	False	0.725	0.858717	False	1.929	0.64	False
plasmodium_fragile_gca_000956335	Plasmodium fragile str. multiple	Apicomplexa	354	27	20	7.63	5.65	1.632	0.081719	False	1.184	0.371368	False	1.35	0.2938	False
plasmodium_gaboni_gca_001602025	Plasmodium gaboni	Apicomplexa	457	30	20	6.56	4.38	1.386	0.160742	False	0.903	0.684581	False	1.5	0.3973	False
plasmodium_gallinaceum_gca_900005855	Plasmodium gallinaceum	Apicomplexa	211	17	17	8.06	8.06	1.753	0.118599	False	1.753	0.118599	False	1.0	0.0	False
plasmodium_gonderi_gca_002157705	Plasmodium gonderi	Apicomplexa	400	36	22	9.0	5.5	1.879	0.018417	True	1.106	0.437136	False	1.636	0.4838	False
plasmodium_inui_san_antonio_1_gca_000524495	Plasmodium inui San Antonio 1	Apicomplexa	247	14	21	5.67	8.5	1.172	0.424578	False	1.812	0.075932	False	0.667	-0.3939	False
plasmodium_knowlesi	Plasmodium knowlesi	Apicomplexa	318	31	19	9.75	5.97	2.175	0.010692	True	1.279	0.302067	False	1.632	0.4796	False
plasmodium_malariae_gca_900088575	Plasmodium malariae	Apicomplexa	444	30	34	6.76	7.66	1.387	0.160586	False	1.587	0.065202	False	0.882	-0.1232	False
plasmodium_ovale_curtisi_gca_900088565	Plasmodium ovale curtisi	Apicomplexa	464	37	48	7.97	10.34	1.658	0.041724	True	2.207	0.001447	True	0.771	-0.2572	False
plasmodium_reichenowi_gca_001601855	Plasmodium reichenowi	Apicomplexa	419	21	12	5.01	2.86	1.05	0.503147	False	0.587	0.949039	False	1.75	0.5423	False
plasmodium_relictum_gca_900005765	Plasmodium relictum	Apicomplexa	20	3	2	15.0	10.0	3.353	0.302495	False	2.111	0.5	False	1.5	0.3365	True
plasmodium_sp_gorilla_clade_g2_gca_900097015	Plasmodium sp. gorilla clade G2	Apicomplexa	22	5	1	22.73	4.55	5.882	0.10295	False	0.952	0.767442	False	5.0	1.2993	True
plasmodium_vinckei_petteri_gca_000524515	Plasmodium vinckei petteri str. CR	Apicomplexa	138	18	15	13.04	10.87	3.275	0.00902	True	2.663	0.034863	True	1.2	0.1769	False
plasmodium_vivax_north_korean_gca_000320685	Plasmodium vivax North Korean	Apicomplexa	408	36	29	8.82	7.11	1.873	0.018916	True	1.481	0.120878	False	1.241	0.2129	False
plasmodium_yoelii_yoelii_gca_000003085	Plasmodium yoelii yoelii str. 17XNL	Apicomplexa	2	0	0	0.0	0.0		1.0	False		1.0	False		0.0	True
plasmopara_halstedii_gca_900000015	Plasmopara halstedii	Oomycota	462	43	108	9.31	23.38	1.954	0.007522	True	5.81	0.0	True	0.398	-0.914	False
platynereis_dumerilii_gca026936325v1cm	Platynereis dumerilii	Annelida	1138	102	136	8.96	11.95	1.901	9.7e-05	True	2.62	0.0	True	0.75	-0.2865	False
plodia_interpunctella_gca027563975v2rs	Plodia interpunctella	Insecta	566	58	60	10.25	10.6	2.19	0.000534	True	2.274	0.000266	True	0.967	-0.0336	False
pocillopora_damicornis_gca003704095v1	Pocillopora damicornis	Cnidaria	772	57	75	7.38	9.72	1.538	0.02847	True	2.076	0.000202	True	0.76	-0.2723	False
pogonomyrmex_barbatus_gca000187915v1rs	Pogonomyrmex barbatus	Insecta	1138	95	92	8.35	8.08	1.758	0.000665	True	1.698	0.001434	True	1.033	0.0319	False
polistes_canadensis_gca001313835v1rs	Polistes canadensis	Insecta	1332	115	78	8.63	5.86	1.811	0.000104	True	1.192	0.174172	False	1.474	0.3862	False
polistes_dominula_gca001465965v1rs	Polistes dominula	Insecta	1450	133	88	9.17	6.07	1.931	6e-06	True	1.236	0.112034	False	1.511	0.4111	False
polistes_fuscatus_gca010416935v1rs	Polistes fuscatus	Insecta	1366	126	75	9.22	5.49	1.938	1e-05	True	1.108	0.304775	False	1.68	0.5161	False
pollicipes_pollicipes_gca011947565v3rs	Pollicipes pollicipes	Crustacea	1376	137	132	9.96	9.59	2.125	0.0	True	2.039	2e-06	True	1.038	0.037	False
pomacea_canaliculata_gca003073045v1	Pomacea canaliculata	Mollusca	1167	113	119	9.68	10.2	2.048	8e-06	True	2.169	1e-06	True	0.95	-0.0515	False
pomphorhynchus_laevis_gca012934845v2gb	Pomphorhynchus laevis	Acanthocephala	128	11	10	8.59	7.81	1.896	0.161828	False	1.709	0.22466	False	1.1	0.091	False
populus_trichocarpa	Populus trichocarpa	Viridiplantae	1771	394	92	22.25	5.19	5.469	0.0	True	1.047	0.410783	False	4.283	1.4504	False
porphyromonas_gingivalis_w83_gca_000007585	Porphyromonas gingivalis W83	Bacteria	23	3	2	13.04	8.7	3.15	0.32093	False	2.0	0.517054	False	1.5	0.3365	True
portunus_trituberculatus_gca017591435v1	Portunus trituberculatus	Crustacea	3443	419	261	12.17	7.58	2.634	0.0	True	1.559	6e-06	True	1.605	0.4726	False
priapulus_caudatus_gca000485595v2	Priapulus caudatus	Priapulida	1273	90	88	7.07	6.91	1.46	0.015116	True	1.425	0.022121	True	1.023	0.0223	False
pristionchus_pacificus	Pristionchus pacificus	Nematoda	1510	209	105	13.84	6.95	3.072	0.0	True	1.429	0.012938	True	1.99	0.686	False
procambarus_clarkii_gca040958095v1rs	Procambarus clarkii	Crustacea	2298	292	178	12.71	7.75	2.787	0.0	True	1.608	6.7e-05	True	1.64	0.4939	False
prochlorococcus_marinus_subsp_marinus_str_ccmp1375_gca_000007925	Prochlorococcus marinus subsp. marinus str. CCMP1375	Bacteria	16	0	3	0.0	18.75		1.0	False	inf	0.124583	False	0.0	-1.9459	True
proteus_mirabilis_hi4320_gca_000069965	Proteus mirabilis HI4320	Bacteria	32	3	4	9.38	12.5	3.103	0.318501	False	4.286	0.187248	False	0.75	-0.2513	True
prunus_avium	Prunus avium	Viridiplantae	1384	193	95	13.95	6.86	3.086	0.0	True	1.404	0.022176	True	2.032	0.7062	False
prunus_dulcis	Prunus dulcis	Viridiplantae	1474	240	107	16.28	7.26	3.73	0.0	True	1.501	0.005552	True	2.243	0.8052	False
prunus_persica	Prunus persica	Viridiplantae	1486	236	102	15.88	6.86	3.6	0.0	True	1.405	0.018009	True	2.314	0.8361	False
pseudocohnilembus_persalinus_gca_001447515	Pseudocohnilembus persalinus	Ciliophora	317	35	51	11.04	16.09	2.491	0.002425	True	3.847	2e-06	True	0.686	-0.372	False
pseudomonas_aeruginosa	Pseudomonas aeruginosa	Bacteria	48	6	5	12.5	10.42	3.214	0.14071	False	2.616	0.226368	False	1.2	0.1671	True
pseudonitzschia_multistriata	Pseudo-nitzschia multistriata	Bacillariophyta	1434	154	93	10.74	6.49	2.308	0.0	True	1.33	0.045931	True	1.656	0.5022	False
ptychodera_flava	Ptychodera flava	Hemichordata	1305	105	122	8.05	9.35	1.668	0.000967	True	1.966	1e-05	True	0.861	-0.1494	False
puccinia_graminis	Puccinia graminis	Fungi	966	114	96	11.8	9.94	2.556	0.0	True	2.108	2.1e-05	True	1.188	0.171	False
pyrobaculum_aerophilum_str_im2_gca_000007225	Pyrobaculum aerophilum str. IM2	Archaea	14	1	1	7.14	7.14	inf	0.518519	False	inf	0.518519	False	1.0	0.0	True
pyrococcus_abyssi	Pyrococcus abyssi	Archaea	20	2	2	10.0	10.0	2.111	0.5	False	2.111	0.5	False	1.0	0.0	True
pyrococcus_horikoshii_ot3_gca_000011105	Pyrococcus horikoshii OT3	Archaea	17	2	2	11.76	11.76	inf	0.257576	False	inf	0.257576	False	1.0	0.0	True
pythium_aphanidermatum	Pythium aphanidermatum	Oomycota	597	81	56	13.57	9.38	3.069	0.0	True	2.024	0.001654	True	1.446	0.3664	False
pythium_arrhenomanes	Pythium arrhenomanes	Oomycota	1829	129	131	7.05	7.16	1.448	0.005029	True	1.473	0.003443	True	0.985	-0.0153	False
pythium_irregulare	Pythium irregulare	Oomycota	1692	219	130	12.94	7.68	2.844	0.0	True	1.592	0.000727	True	1.685	0.52	False
pythium_iwayamai	Globisporangium iwayamae DAOM BR242034	Oomycota	825	107	76	12.97	9.21	2.846	0.0	True	1.938	0.00053	True	1.408	0.3402	False
pythium_vexans	Pythium vexans	Oomycota	1117	95	98	8.5	8.77	1.793	0.000471	True	1.855	0.000206	True	0.969	-0.0309	False
quercus_lobata	Quercus lobata	Viridiplantae	115	24	5	20.87	4.35	5.749	0.000126	True	0.991	0.631276	False	4.8	1.4939	True
quercus_suber_gca002906115v3rs	Quercus suber HL8	Viridiplantae	1980	384	95	19.39	4.8	4.571	0.0	True	0.958	0.643558	False	4.042	1.3928	False
ralstonia_solanacearum_gmi1000_gca_000009125	Ralstonia solanacearum GMI1000	Bacteria	42	6	7	14.29	16.67	3.25	0.140092	False	3.9	0.083383	False	0.857	-0.1431	True
reticulomyxa_filosa_gca_000512085	Reticulomyxa filosa	Rhizaria	7348	1095	576	14.9	7.84	3.331	0.0	True	1.618	0.0	True	1.901	0.642	False
rhagoletis_pomonella_gca013731165v1	Rhagoletis pomonella	Insecta	2028	160	168	7.89	8.28	1.633	9.9e-05	True	1.722	1.5e-05	True	0.952	-0.0486	False
rhipicephalus_microplus_gca013339725v1	Rhipicephalus microplus	Chelicerata	967	127	71	13.13	7.34	2.892	0.0	True	1.515	0.018747	True	1.789	0.5784	False
rhipicephalus_sanguineus_gca013339695v2rs	Rhipicephalus sanguineus	Chelicerata	1194	111	99	9.3	8.29	1.97	2.2e-05	True	1.738	0.000642	True	1.121	0.1139	False
rhizobium_leguminosarum_bv_viciae_3841_gca_000009265	Rhizobium leguminosarum bv. viciae 3841	Bacteria	65	8	6	12.31	9.23	2.854	0.107917	False	2.068	0.253749	False	1.333	0.2683	True
rhizopus_delemar	Rhizopus delemar	Fungi	720	54	53	7.5	7.36	1.541	0.031841	True	1.51	0.039718	True	1.019	0.0185	False
rhodnius_prolixus	Rhodnius prolixus	Insecta	540	29	49	5.37	9.07	1.078	0.445495	False	1.896	0.006018	True	0.592	-0.5176	False
rhodobacter_sphaeroides_2_4_1_gca_000012905	Rhodobacter sphaeroides 2.4.1	Bacteria	35	2	6	5.71	17.14	2.0	0.511032	False	6.828	0.057384	False	0.333	-0.9555	True
rhodopirellula_baltica_sh_1_gca_000196115	Rhodopirellula baltica SH 1	Bacteria	100	7	19	7.0	19.0	1.43	0.383672	False	4.457	0.001936	True	0.368	-0.9555	False
rhodospirillum_rubrum_atcc_11170_gca_000013085	Rhodospirillum rubrum ATCC 11170	Bacteria	44	7	9	15.91	20.45	3.878	0.083704	False	5.271	0.026942	True	0.778	-0.2364	True
rhopalosiphum_maidis_gca003676215v3	Rhopalosiphum maidis	Insecta	1086	94	102	8.66	9.39	1.809	0.000431	True	1.979	4.3e-05	True	0.922	-0.0813	False
rickettsia_prowazekii_str_madrid_e_gca_000195735	Rickettsia prowazekii str. Madrid E	Bacteria	5	2	1	40.0	20.0	inf	0.277778	False	inf	0.555556	False	2.0	0.5108	True
rosa_chinensis	Rosa chinensis	Viridiplantae	1721	300	111	17.43	6.45	4.011	0.0	True	1.31	0.03935	True	2.703	0.9914	False
rotaria_sordida	Rotaria sordida	Rotifera	5703	441	554	7.73	9.71	1.593	0.0	True	2.045	0.0	True	0.796	-0.2279	False
saccharolobus_solfataricus_p2_gca_000007005	Saccharolobus solfataricus P2	Archaea	14	3	3	21.43	21.43	inf	0.124444	False	inf	0.124444	False	1.0	0.0	True
saccharomyces_cerevisiae	Saccharomyces cerevisiae	Fungi	289	30	25	10.38	8.65	2.267	0.009166	True	1.853	0.049215	True	1.2	0.179	False
saccharum_spontaneum	Saccharum spontaneum	Viridiplantae	3608	673	203	18.65	5.63	4.366	0.0	True	1.135	0.124555	False	3.315	1.1968	False
saccoglossus_kowalevskii_gca000003605v1	Saccoglossus kowalevskii	Hemichordata	797	63	87	7.9	10.92	1.666	0.009257	True	2.378	5e-06	True	0.724	-0.3206	False
salinibacter_ruber_dsm_13855_gca_000013045	Salinibacter ruber DSM 13855	Bacteria	41	13	9	31.71	21.95	8.821	0.001868	True	5.344	0.026498	True	1.444	0.3514	True
salmonella_typhimurium	Salmonella typhimurium	Bacteria	30	3	3	10.0	10.0	3.111	0.318912	False	3.111	0.318912	False	1.0	0.0	True
salpingoeca_rosetta	Salpingoeca rosetta	Protist	4670	412	351	8.82	7.52	1.842	0.0	True	1.547	0.0	True	1.174	0.16	False
saprolegnia_diclina_vs20_gca_000281045	Saprolegnia diclina VS20	Oomycota	743	98	82	13.19	11.04	2.895	0.0	True	2.364	1.1e-05	True	1.195	0.1773	False
saprolegnia_parasitica_cbs_223_65_gca_000151545	Saprolegnia parasitica CBS 223.65	Oomycota	928	116	95	12.5	10.24	2.736	0.0	True	2.184	1.1e-05	True	1.221	0.1988	False
sarcoptes_scabiei_gca020844145v1gb	Sarcoptes scabiei	Chelicerata	1133	99	92	8.74	8.12	1.84	0.000225	True	1.698	0.001432	True	1.076	0.0729	False
schistocerca_americana_gca021461395v2rs	Schistocerca americana	Insecta	1657	174	159	10.5	9.6	2.252	0.0	True	2.037	0.0	True	1.094	0.0899	False
schistocerca_cancellata_gca023864275v2rs	Schistocerca cancellata	Insecta	1660	193	140	11.63	8.43	2.5	0.0	True	1.75	4.8e-05	True	1.379	0.3201	False
schistocerca_gregaria_gca023897955v2rs	Schistocerca gregaria	Insecta	298	49	26	16.44	8.72	3.978	2e-06	True	1.932	0.036147	True	1.885	0.6248	False
schistocerca_nitens_gca023898315v2rs	Schistocerca nitens	Insecta	1809	225	151	12.44	8.35	2.711	0.0	True	1.738	3e-05	True	1.49	0.3977	False
schistocerca_piceifrons_gca021461385v2rs	Schistocerca piceifrons	Insecta	1644	193	144	11.74	8.76	2.532	0.0	True	1.828	1.2e-05	True	1.34	0.292	False
schistocerca_serialis_gca023864345v3rs	Schistocerca serialis cubense	Insecta	1671	195	135	11.67	8.08	2.526	0.0	True	1.681	0.00017	True	1.444	0.3666	False
schistosoma_haematobium_gca000699445v3rs	Schistosoma haematobium	Platyhelminthes	1248	57	93	4.57	7.45	0.915	0.714936	False	1.539	0.006401	True	0.613	-0.4862	False
schistosoma_mansoni	Schistosoma mansoni	Platyhelminthes	1104	40	84	3.62	7.61	0.716	0.954011	False	1.569	0.007054	True	0.476	-0.7354	False
schizosaccharomyces_pombe	Schizosaccharomyces pombe	Fungi	106	11	19	10.38	17.92	2.316	0.099566	False	4.368	0.002157	True	0.579	-0.5281	False
schmidtea_mediterranea_gca045838265v1cm	Schmidtea mediterranea	Platyhelminthes	572	35	54	6.12	9.44	1.264	0.220616	False	2.022	0.002014	True	0.648	-0.4287	False
schmidtea_nova_gca044892505v1cm	Schmidtea nova	Platyhelminthes	578	34	87	5.88	15.05	1.225	0.259379	False	3.474	0.0	True	0.391	-0.9307	False
schmidtea_polychroa_gca044892525v1cm	Schmidtea polychroa	Platyhelminthes	459	34	67	7.41	14.6	1.585	0.065377	False	3.387	0.0	True	0.507	-0.6712	False
scutigera_coleoptrata	Scutigera coleoptrata	Myriapoda	721	78	70	10.82	9.71	2.305	2.8e-05	True	2.043	0.00041	True	1.114	0.1075	False
secale_cereale	Secale cereale	Viridiplantae	2437	605	140	24.83	5.74	6.318	0.0	True	1.166	0.126736	False	4.321	1.4608	False
selaginella_moellendorffii	Selaginella moellendorffii	Viridiplantae	1985	295	194	14.86	9.77	3.324	0.0	True	2.062	0.0	True	1.521	0.4182	False
sesamum_indicum	Sesamum indicum	Viridiplantae	1712	233	150	13.61	8.76	3.014	0.0	True	1.837	7e-06	True	1.553	0.4392	False
setaria_italica	Setaria italica	Viridiplantae	2248	496	139	22.06	6.18	5.397	0.0	True	1.256	0.045875	True	3.568	1.2695	False
setaria_viridis	Setaria viridis	Viridiplantae	2553	525	142	20.56	5.56	4.943	0.0	True	1.125	0.191153	False	3.697	1.305	False
shigella_dysenteriae_sd197_gca_000012005	Shigella dysenteriae Sd197	Bacteria	20	1	1	5.0	5.0	1.0	0.75641	False	1.0	0.75641	False	1.0	0.0	True
sinorhizobium_meliloti_1021_gca_000006965	Sinorhizobium meliloti 1021	Bacteria	65	8	7	12.31	10.77	2.854	0.107917	False	2.454	0.168381	False	1.143	0.1252	True
sipha_flava_gca003268045v1	Sipha flava	Insecta	1050	90	78	8.57	7.43	1.797	0.000629	True	1.539	0.011799	True	1.154	0.1423	False
sitophilus_oryzae_gca002938485v2rs	Sitophilus oryzae	Insecta	474	46	54	9.7	11.39	2.103	0.002881	True	2.516	0.00016	True	0.852	-0.1587	False
solanum_lycopersicum	Solanum lycopersicum	Viridiplantae	1177	163	69	13.85	5.86	3.099	0.0	True	1.2	0.182126	False	2.362	0.8555	False
solanum_tuberosum	Solanum tuberosum	Viridiplantae	1448	175	80	12.09	5.52	2.625	0.0	True	1.117	0.281389	False	2.188	0.7794	False
solenopsis_invicta	Solenopsis invicta	Insecta	1222	131	78	10.72	6.38	2.283	0.0	True	1.297	0.081784	False	1.679	0.5159	False
